City,Lat,Lon,CLASS_NAME,YEAR_NUMBER,MONTH_NUMBER,STORE_REGION,STORE_HUBSPOKE,CLASS_NAME_GROUPING,Month,SHRINK_RATE,N_obs
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2018,10,West,Hub Air,NA,Oct,NA,1
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2018,11,West,Hub Air,NA,Nov,NA,2
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2018,12,West,Hub Air,NA,Dec,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2019,3,West,Hub Air,NA,Mar,NA,2
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2019,4,West,Hub Air,NA,Apr,NA,4
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2019,5,West,Hub Air,NA,May,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2019,6,West,Hub Air,NA,Jun,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2019,7,West,Hub Air,NA,Jul,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2020,2,West,Hub Air,NA,Feb,NA,1
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2020,4,West,Hub Air,NA,Apr,NA,4
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2020,5,West,Hub Air,NA,May,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2020,6,West,Hub Air,NA,Jun,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2020,7,West,Hub Air,NA,Jul,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2020,8,West,Hub Air,NA,Aug,NA,4
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2021,7,West,Hub Air,NA,Jul,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2021,8,West,Hub Air,NA,Aug,NA,4
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2021,9,West,Hub Air,NA,Sep,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2021,11,West,Hub Air,NA,Nov,NA,2
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2021,12,West,Hub Air,NA,Dec,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2022,1,West,Hub Air,NA,Jan,NA,1
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2022,5,West,Hub Air,NA,May,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2022,12,West,Hub Air,NA,Dec,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2023,4,West,Hub Air,NA,Apr,NA,4
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2023,6,West,Hub Air,NA,Jun,NA,3
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2023,8,West,Hub Air,NA,Aug,NA,4
Aniak,61.5788,-159.5276,Dept/Invalid SKU,2023,9,West,Hub Air,NA,Sep,NA,3
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,1,West,Hub Air,NA,Jan,NA,5
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,2,West,Hub Air,NA,Feb,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,3,West,Hub Air,NA,Mar,NA,5
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,4,West,Hub Air,NA,Apr,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,5,West,Hub Air,NA,May,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,6,West,Hub Air,NA,Jun,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,7,West,Hub Air,NA,Jul,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,8,West,Hub Air,NA,Aug,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,9,West,Hub Air,NA,Sep,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,10,West,Hub Air,NA,Oct,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,11,West,Hub Air,NA,Nov,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2018,12,West,Hub Air,NA,Dec,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2019,2,West,Hub Air,NA,Feb,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2019,3,West,Hub Air,NA,Mar,NA,5
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2019,4,West,Hub Air,NA,Apr,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2019,5,West,Hub Air,NA,May,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2019,6,West,Hub Air,NA,Jun,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2019,7,West,Hub Air,NA,Jul,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2019,8,West,Hub Air,NA,Aug,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2019,9,West,Hub Air,NA,Sep,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2019,10,West,Hub Air,NA,Oct,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2019,11,West,Hub Air,NA,Nov,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2019,12,West,Hub Air,NA,Dec,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2020,1,West,Hub Air,NA,Jan,NA,5
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2020,2,West,Hub Air,NA,Feb,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2020,4,West,Hub Air,NA,Apr,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2020,5,West,Hub Air,NA,May,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2020,6,West,Hub Air,NA,Jun,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2020,7,West,Hub Air,NA,Jul,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2020,8,West,Hub Air,NA,Aug,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2020,9,West,Hub Air,NA,Sep,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2020,10,West,Hub Air,NA,Oct,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2020,11,West,Hub Air,NA,Nov,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2020,12,West,Hub Air,NA,Dec,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,1,West,Hub Air,NA,Jan,NA,5
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,2,West,Hub Air,NA,Feb,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,3,West,Hub Air,NA,Mar,NA,5
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,4,West,Hub Air,NA,Apr,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,5,West,Hub Air,NA,May,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,6,West,Hub Air,NA,Jun,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,7,West,Hub Air,NA,Jul,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,8,West,Hub Air,NA,Aug,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,9,West,Hub Air,NA,Sep,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,10,West,Hub Air,NA,Oct,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,11,West,Hub Air,NA,Nov,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2021,12,West,Hub Air,NA,Dec,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,1,West,Hub Air,NA,Jan,NA,5
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,2,West,Hub Air,NA,Feb,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,3,West,Hub Air,NA,Mar,NA,5
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,4,West,Hub Air,NA,Apr,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,5,West,Hub Air,NA,May,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,6,West,Hub Air,NA,Jun,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,7,West,Hub Air,NA,Jul,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,8,West,Hub Air,NA,Aug,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,9,West,Hub Air,NA,Sep,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,10,West,Hub Air,NA,Oct,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,11,West,Hub Air,NA,Nov,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2022,12,West,Hub Air,NA,Dec,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,1,West,Hub Air,NA,Jan,NA,5
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,2,West,Hub Air,NA,Feb,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,3,West,Hub Air,NA,Mar,NA,5
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,4,West,Hub Air,NA,Apr,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,5,West,Hub Air,NA,May,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,6,West,Hub Air,NA,Jun,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,7,West,Hub Air,NA,Jul,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,8,West,Hub Air,NA,Aug,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,9,West,Hub Air,NA,Sep,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,10,West,Hub Air,NA,Oct,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,11,West,Hub Air,NA,Nov,NA,6
Bethel,60.7942,-161.7611,Dept/Invalid SKU,2023,12,West,Hub Air,NA,Dec,NA,6
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,1,SE-Aleutian,Non-Hub ANC Direct Air,NA,Jan,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,2,SE-Aleutian,Non-Hub ANC Direct Air,NA,Feb,NA,3
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,3,SE-Aleutian,Non-Hub ANC Direct Air,NA,Mar,NA,2
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,4,SE-Aleutian,Non-Hub ANC Direct Air,NA,Apr,NA,3
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,5,SE-Aleutian,Non-Hub ANC Direct Air,NA,May,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,6,SE-Aleutian,Non-Hub ANC Direct Air,NA,Jun,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,7,SE-Aleutian,Non-Hub ANC Direct Air,NA,Jul,NA,3
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,8,SE-Aleutian,Non-Hub ANC Direct Air,NA,Aug,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,9,SE-Aleutian,Non-Hub ANC Direct Air,NA,Sep,NA,6
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,10,SE-Aleutian,Non-Hub ANC Direct Air,NA,Oct,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,11,SE-Aleutian,Non-Hub ANC Direct Air,NA,Nov,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2018,12,SE-Aleutian,Non-Hub ANC Direct Air,NA,Dec,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2019,2,SE-Aleutian,Non-Hub ANC Direct Air,NA,Feb,NA,3
Cordova,60.5464,-145.76,Dept/Invalid SKU,2019,3,SE-Aleutian,Non-Hub ANC Direct Air,NA,Mar,NA,2
Cordova,60.5464,-145.76,Dept/Invalid SKU,2019,4,SE-Aleutian,Non-Hub ANC Direct Air,NA,Apr,NA,3
Cordova,60.5464,-145.76,Dept/Invalid SKU,2019,5,SE-Aleutian,Non-Hub ANC Direct Air,NA,May,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2019,6,SE-Aleutian,Non-Hub ANC Direct Air,NA,Jun,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2019,7,SE-Aleutian,Non-Hub ANC Direct Air,NA,Jul,NA,3
Cordova,60.5464,-145.76,Dept/Invalid SKU,2019,8,SE-Aleutian,Non-Hub ANC Direct Air,NA,Aug,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2019,9,SE-Aleutian,Non-Hub ANC Direct Air,NA,Sep,NA,6
Cordova,60.5464,-145.76,Dept/Invalid SKU,2019,10,SE-Aleutian,Non-Hub ANC Direct Air,NA,Oct,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2019,11,SE-Aleutian,Non-Hub ANC Direct Air,NA,Nov,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2019,12,SE-Aleutian,Non-Hub ANC Direct Air,NA,Dec,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2020,1,SE-Aleutian,Non-Hub ANC Direct Air,NA,Jan,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2020,2,SE-Aleutian,Non-Hub ANC Direct Air,NA,Feb,NA,3
Cordova,60.5464,-145.76,Dept/Invalid SKU,2020,9,SE-Aleutian,Non-Hub ANC Direct Air,NA,Sep,NA,6
Cordova,60.5464,-145.76,Dept/Invalid SKU,2020,10,SE-Aleutian,Non-Hub ANC Direct Air,NA,Oct,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2021,8,SE-Aleutian,Non-Hub ANC Direct Air,NA,Aug,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2021,9,SE-Aleutian,Non-Hub ANC Direct Air,NA,Sep,NA,6
Cordova,60.5464,-145.76,Dept/Invalid SKU,2021,10,SE-Aleutian,Non-Hub ANC Direct Air,NA,Oct,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2021,11,SE-Aleutian,Non-Hub ANC Direct Air,NA,Nov,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2021,12,SE-Aleutian,Non-Hub ANC Direct Air,NA,Dec,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2022,1,SE-Aleutian,Non-Hub ANC Direct Air,NA,Jan,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2022,5,SE-Aleutian,Non-Hub ANC Direct Air,NA,May,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2022,6,SE-Aleutian,Non-Hub ANC Direct Air,NA,Jun,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2022,8,SE-Aleutian,Non-Hub ANC Direct Air,NA,Aug,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2022,9,SE-Aleutian,Non-Hub ANC Direct Air,NA,Sep,NA,6
Cordova,60.5464,-145.76,Dept/Invalid SKU,2022,11,SE-Aleutian,Non-Hub ANC Direct Air,NA,Nov,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2022,12,SE-Aleutian,Non-Hub ANC Direct Air,NA,Dec,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2023,1,SE-Aleutian,Non-Hub ANC Direct Air,NA,Jan,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2023,4,SE-Aleutian,Non-Hub ANC Direct Air,NA,Apr,NA,3
Cordova,60.5464,-145.76,Dept/Invalid SKU,2023,5,SE-Aleutian,Non-Hub ANC Direct Air,NA,May,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2023,6,SE-Aleutian,Non-Hub ANC Direct Air,NA,Jun,NA,4
Cordova,60.5464,-145.76,Dept/Invalid SKU,2023,7,SE-Aleutian,Non-Hub ANC Direct Air,NA,Jul,NA,3
Cordova,60.5464,-145.76,Dept/Invalid SKU,2023,8,SE-Aleutian,Non-Hub ANC Direct Air,NA,Aug,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2023,9,SE-Aleutian,Non-Hub ANC Direct Air,NA,Sep,NA,6
Cordova,60.5464,-145.76,Dept/Invalid SKU,2023,10,SE-Aleutian,Non-Hub ANC Direct Air,NA,Oct,NA,5
Cordova,60.5464,-145.76,Dept/Invalid SKU,2023,12,SE-Aleutian,Non-Hub ANC Direct Air,NA,Dec,NA,5
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,1,SE-Aleutian,Southcoast Barge,NA,Jan,NA,5
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,2,SE-Aleutian,Southcoast Barge,NA,Feb,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,3,SE-Aleutian,Southcoast Barge,NA,Mar,NA,5
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,4,SE-Aleutian,Southcoast Barge,NA,Apr,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,5,SE-Aleutian,Southcoast Barge,NA,May,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,6,SE-Aleutian,Southcoast Barge,NA,Jun,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,7,SE-Aleutian,Southcoast Barge,NA,Jul,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,8,SE-Aleutian,Southcoast Barge,NA,Aug,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,9,SE-Aleutian,Southcoast Barge,NA,Sep,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,10,SE-Aleutian,Southcoast Barge,NA,Oct,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,11,SE-Aleutian,Southcoast Barge,NA,Nov,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2018,12,SE-Aleutian,Southcoast Barge,NA,Dec,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2019,2,SE-Aleutian,Southcoast Barge,NA,Feb,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2019,3,SE-Aleutian,Southcoast Barge,NA,Mar,NA,5
Craig,55.4764,-133.1544,Dept/Invalid SKU,2019,4,SE-Aleutian,Southcoast Barge,NA,Apr,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2019,5,SE-Aleutian,Southcoast Barge,NA,May,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2019,6,SE-Aleutian,Southcoast Barge,NA,Jun,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2019,7,SE-Aleutian,Southcoast Barge,NA,Jul,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2019,8,SE-Aleutian,Southcoast Barge,NA,Aug,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2019,9,SE-Aleutian,Southcoast Barge,NA,Sep,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2019,10,SE-Aleutian,Southcoast Barge,NA,Oct,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2019,11,SE-Aleutian,Southcoast Barge,NA,Nov,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2019,12,SE-Aleutian,Southcoast Barge,NA,Dec,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,1,SE-Aleutian,Southcoast Barge,NA,Jan,NA,5
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,2,SE-Aleutian,Southcoast Barge,NA,Feb,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,3,SE-Aleutian,Southcoast Barge,NA,Mar,NA,5
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,4,SE-Aleutian,Southcoast Barge,NA,Apr,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,5,SE-Aleutian,Southcoast Barge,NA,May,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,6,SE-Aleutian,Southcoast Barge,NA,Jun,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,7,SE-Aleutian,Southcoast Barge,NA,Jul,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,8,SE-Aleutian,Southcoast Barge,NA,Aug,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,9,SE-Aleutian,Southcoast Barge,NA,Sep,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,10,SE-Aleutian,Southcoast Barge,NA,Oct,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,11,SE-Aleutian,Southcoast Barge,NA,Nov,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2020,12,SE-Aleutian,Southcoast Barge,NA,Dec,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2021,1,SE-Aleutian,Southcoast Barge,NA,Jan,NA,5
Craig,55.4764,-133.1544,Dept/Invalid SKU,2021,2,SE-Aleutian,Southcoast Barge,NA,Feb,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2021,4,SE-Aleutian,Southcoast Barge,NA,Apr,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2021,5,SE-Aleutian,Southcoast Barge,NA,May,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2021,6,SE-Aleutian,Southcoast Barge,NA,Jun,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2021,7,SE-Aleutian,Southcoast Barge,NA,Jul,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2021,8,SE-Aleutian,Southcoast Barge,NA,Aug,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2021,9,SE-Aleutian,Southcoast Barge,NA,Sep,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2021,10,SE-Aleutian,Southcoast Barge,NA,Oct,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2021,11,SE-Aleutian,Southcoast Barge,NA,Nov,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2021,12,SE-Aleutian,Southcoast Barge,NA,Dec,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,1,SE-Aleutian,Southcoast Barge,NA,Jan,NA,5
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,2,SE-Aleutian,Southcoast Barge,NA,Feb,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,3,SE-Aleutian,Southcoast Barge,NA,Mar,NA,5
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,4,SE-Aleutian,Southcoast Barge,NA,Apr,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,5,SE-Aleutian,Southcoast Barge,NA,May,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,6,SE-Aleutian,Southcoast Barge,NA,Jun,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,7,SE-Aleutian,Southcoast Barge,NA,Jul,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,8,SE-Aleutian,Southcoast Barge,NA,Aug,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,9,SE-Aleutian,Southcoast Barge,NA,Sep,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,10,SE-Aleutian,Southcoast Barge,NA,Oct,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,11,SE-Aleutian,Southcoast Barge,NA,Nov,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2022,12,SE-Aleutian,Southcoast Barge,NA,Dec,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,1,SE-Aleutian,Southcoast Barge,NA,Jan,NA,5
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,2,SE-Aleutian,Southcoast Barge,NA,Feb,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,3,SE-Aleutian,Southcoast Barge,NA,Mar,NA,5
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,4,SE-Aleutian,Southcoast Barge,NA,Apr,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,5,SE-Aleutian,Southcoast Barge,NA,May,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,6,SE-Aleutian,Southcoast Barge,NA,Jun,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,7,SE-Aleutian,Southcoast Barge,NA,Jul,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,8,SE-Aleutian,Southcoast Barge,NA,Aug,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,9,SE-Aleutian,Southcoast Barge,NA,Sep,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,10,SE-Aleutian,Southcoast Barge,NA,Oct,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,11,SE-Aleutian,Southcoast Barge,NA,Nov,NA,6
Craig,55.4764,-133.1544,Dept/Invalid SKU,2023,12,SE-Aleutian,Southcoast Barge,NA,Dec,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2018,2,West,Hub Air,NA,Feb,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2018,3,West,Hub Air,NA,Mar,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2018,4,West,Hub Air,NA,Apr,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2018,5,West,Hub Air,NA,May,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2018,6,West,Hub Air,NA,Jun,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2018,7,West,Hub Air,NA,Jul,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2018,8,West,Hub Air,NA,Aug,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2018,9,West,Hub Air,NA,Sep,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2018,10,West,Hub Air,NA,Oct,NA,5
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2018,11,West,Hub Air,NA,Nov,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2018,12,West,Hub Air,NA,Dec,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2019,2,West,Hub Air,NA,Feb,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2019,3,West,Hub Air,NA,Mar,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2019,4,West,Hub Air,NA,Apr,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2019,5,West,Hub Air,NA,May,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2019,6,West,Hub Air,NA,Jun,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2019,7,West,Hub Air,NA,Jul,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2019,8,West,Hub Air,NA,Aug,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2019,9,West,Hub Air,NA,Sep,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2019,10,West,Hub Air,NA,Oct,NA,5
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2019,11,West,Hub Air,NA,Nov,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2019,12,West,Hub Air,NA,Dec,NA,6
Dillingham,59.0397,-158.4583,Dept/Invalid SKU,2020,1,West,Hub Air,NA,Jan,NA,4
